model,method,category,subcategory,accuracy,similarity
gpt2_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.01818181818181818,0.6821976602077484
gpt2_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.02287581699346405,0.6550743920462472
gpt2_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.3850267379679144,0.6878748525072027
gpt2_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.630718954248366,0.7292937426369425
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.07671957671957672,0.6857322372239212
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.16028225806451613,0.7005639942187183
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.375,0.6982194979985555
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.3541666666666667,0.6959030943758348
gpt2_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.40711462450592883,0.7160971263079967
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.98,0.8160073769335844
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.9318181818181818,0.8197618490312157
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.8397012650966644
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7528620958328247
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.8775510204081632,0.8835688385852548
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.98,0.8518353627652538
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.9,0.8206992626190186
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.9148936170212766,0.8718698606934658
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.7916666666666666,0.8090019947604129
gpt2_cleaned_embs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.8478260869565217,0.8358854009554937
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.5,0.7537654042243958
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.8333333333333334,0.8184564685821534
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.9090909090909091,0.8003173172473907
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,1.0,0.7750512883067131
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.6363636363636364,0.7827715533120292
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.7083333333333334,0.787567650570589
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.8125,0.815950347827031
gpt2_cleaned_embs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.9333333333333333,0.8119394098009381
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,0.9642857142857143,0.8784551598407604
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,1.0,0.8285240427307461
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.8888888888888888,0.8148824572563171
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.9473684210526315,0.7793644832240211
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.8888888888888888,0.7952027469873428
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E06 [animal - young].txt,0.6363636363636364,0.7293788875852313
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.5,0.7232067286968231
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.6111111111111112,0.7489879727363586
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E09 [things - color].txt,0.9411764705882353,0.7568113394081593
gpt2_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.7222222222222222,0.7916461366873521
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.21428571428571427,0.7287359436353048
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.375,0.7497817824284235
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.625,0.7479318022727967
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.4375,0.7573447057179042
gpt2_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.5652173913043478,0.7810927354372464
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.9,0.8038760158750746
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8636363636363636,0.8048759714553231
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.8010842651128769
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7414668798446655
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.8979591836734694,0.8276457204060121
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.92,0.8148706231428229
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.78,0.7992347983213571
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.7872340425531915,0.8148916605356578
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.2708333333333333,0.8185044527053833
gpt2_cleaned_embs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.43478260869565216,0.8437159270048141
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.5,0.8426638841629028
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.7,0.8005211324918837
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.5909090909090909,0.7910216794564173
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,1.0,0.7558519020676613
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.45454545454545453,0.7602020025253295
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.20833333333333334,0.7839466214179993
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.5,0.8150676786899567
gpt2_cleaned_embs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.7,0.7981983423233032
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.8928571428571429,0.8391689634323121
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.043478260869565216,0.7988041639328003
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.5555555555555556,0.7818642497062683
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.05263157894736842,0.7261096239089966
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.2777777777777778,0.7932023882865906
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.05555555555555555,0.7037724852561951
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.0,
gpt2_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.6111111111111112,0.7708770415999673
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.07142857142857142,0.7500698268413544
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.1875,0.7621499399344126
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.625,0.7588919281959534
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.375,0.7735022405783335
gpt2_cleaned_embs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.5652173913043478,0.7853486033586355
gpt2_cleaned_embs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.09224489795918367,0.21690606162677298
